Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate	^ ^ R V D N N , $ N , #	0.9979 0.9959 0.9992 0.9967 0.9997 0.9963 0.9881 0.9623 0.9930 0.9717 0.9633 0.9767	Jim Lehrer just directed the debate audience ... 30 seconds ... #tweetdebate
-1 mc cain's Georgian bias on Georgian - Russia conflict . #tweetdebate	$ N Z A N P ^ , ^ N , #	0.9510 0.5674 0.5358 0.8298 0.9990 0.9917 0.6515 0.9240 0.9911 0.9910 0.9974 0.9877	-1 mc cain's Georgian bias on Georgian - Russia conflict. #tweetdebate
" -3 I been there . I been there . I been there . -- McCain . #debatetweets , #current "	, $ O V R , O V R , O V R , , ^ , # , # ,	0.9825 0.9610 0.9964 0.9991 0.9164 0.9981 0.9981 0.9992 0.9164 0.9981 0.9981 0.9992 0.9164 0.9964 0.6400 0.9913 0.9939 0.8388 0.9925 0.8363 0.9842	"-3 I been there. I been there. I been there.--McCain. #debatetweets, #current"
McCain clubs baby seals .... seriously . #current	^ N N N , R , #	0.9483 0.9636 0.9894 0.9911 0.9977 0.9941 0.9958 0.9743	McCain clubs baby seals.... seriously. #current
so jim proposed to pam last night #current	P ^ V P ^ A N #	0.5295 0.9873 0.9135 0.9874 0.4682 0.9869 0.9900 0.9038	so jim proposed to pam last night #current
" #current McPain : taking care of veterans will be my job . I have ability , knowledge , background to keep country safe/secure . "	, # ^ , V N P N V V D N , O V N , N , N P V N A , ,	0.9787 0.9167 0.9694 0.9714 0.9919 0.9009 0.9962 0.5389 0.9795 0.9999 0.9927 0.9980 0.9983 0.9980 0.9988 0.9954 0.9974 0.9871 0.9977 0.9839 0.9986 0.9929 0.9661 0.8908 0.9975 0.9686	"#current McPain: taking care of veterans will be my job. I have ability, knowledge, background to keep country safe/secure."
Obama +1 for bringing up the war spending and healthcare . #tweetdebate	^ $ P V T D N V & N , #	0.9605 0.4904 0.9972 0.9996 0.8396 0.9996 0.9949 0.9596 0.9971 0.9634 0.9970 0.9877	Obama +1 for bringing up the war spending and healthcare. #tweetdebate
Mc Cains gonna take care of the veterans ? he had his chance the last 8 years ! #current	^ ^ V V N P D N , O V D N D A $ N , #	0.4985 0.9988 0.9624 0.9980 0.8957 0.9994 0.9993 0.8524 0.9963 0.9972 1.0000 0.9991 0.9449 0.9972 0.9943 0.9971 0.9957 0.9988 0.9841	Mc Cains gonna take care of the veterans?  he had his chance the last 8 years! #current
McCain must be awfully tired --- He's been everywhere and done everything ! #current	^ V V R A , L V R & V N , #	0.9591 0.9890 0.9985 0.9996 0.9838 0.4748 0.9934 0.9470 0.9986 0.9971 0.9908 0.9952 0.9981 0.9856	McCain must be awfully tired  --- He's been everywhere and done everything! #current
China is buying mountains of resources in Africa and South America . Literally - they bought Mt Toromocho in Peru for minerals . #current	^ V V N P N P ^ & ^ ^ , R , O V ^ ^ P ^ P N , #	0.9935 0.9952 0.9844 0.9871 0.9956 0.9921 0.9989 0.9979 0.9980 0.9778 0.9998 0.9966 0.9960 0.9324 0.9475 0.9968 0.7290 0.9541 0.9931 0.9729 0.9979 0.9669 0.9967 0.9789	China is buying mountains of resources in Africa and South America. Literally - they bought Mt Toromocho in Peru for minerals. #current
" Come on people , say it with me "" McSame Old , McSame Old "" #current "	, V P N , V O P O , ^ A , ^ A , # ,	0.9880 0.9937 0.7779 0.9966 0.9975 0.9976 0.9884 0.9985 0.9978 0.9853 0.9656 0.7107 0.9967 0.9810 0.8250 0.9861 0.9272 0.9943	"Come on people, say it with me ""McSame Old, McSame Old"" #current"
Talk about clinging mindlessly to one stuck position ... how about McCain's insistence on staying in Iraq ? #current	V P V R P $ A N , R P Z N P V P ^ , #	0.9314 0.9535 0.9847 0.9523 0.9845 0.9059 0.4259 0.9994 0.9934 0.9936 0.9779 0.6363 0.9691 0.9990 0.9571 0.9818 0.9946 0.9955 0.9623	Talk about clinging mindlessly to one stuck position...how about McCain's insistence on staying in Iraq? #current
" If experience is what we've had for the last 8 years , I'll pass on it and take my chances . #current "	, P N V O L V P D A $ N , L V P O & V D N , # ,	0.9926 0.9326 0.9720 0.9956 0.9923 0.7408 0.9986 0.9995 0.9996 0.9943 0.9971 0.9973 0.9985 0.9837 0.9791 0.9298 0.9985 0.9941 0.9986 0.9990 0.9980 0.9977 0.9227 0.9885	"If experience is what we've had for the last 8 years, I'll pass on it and take my chances.#current"
Obama needs a new makeup artist ... his concealer is the wrong color under his right eye #current	^ V D A N N , D N V D A N P D A N #	0.9917 0.9974 0.9978 0.9984 0.9819 0.9915 0.9785 0.9918 0.9856 0.9972 0.9960 0.9908 0.9951 0.9995 0.9927 0.8986 0.9906 0.9247	Obama needs a new makeup artist...his concealer is the wrong color under his right eye #current
Mccain -1 getting tired ? stuttering ? #tweetdebate	^ $ V A , V , #	0.9400 0.9377 0.9924 0.9334 0.9970 0.9302 0.9980 0.9770	Mccain -1 getting tired? stuttering? #tweetdebate
Hack the Debate ( interesting name ) isn't coming through for me . Probably too much traffic . Check it out though . #current	V D N , A N , V V P P O , R R A N , V O T P , #	0.8245 0.9996 0.9946 0.9834 0.9894 0.9996 0.9932 0.9973 0.9934 0.9400 0.9997 0.9986 0.9985 0.9991 0.9994 0.9507 0.9991 0.9979 0.9978 0.9855 0.7950 0.7706 0.9943 0.9789	Hack the Debate (interesting name) isn't coming through for me. Probably too much traffic. Check it out though. #current
" #debate08 #current Star Wars , lalala #Star Wars lalalala "	, # # ^ N , ! ^ N G ,	0.9743 0.9424 0.9454 0.9719 0.8029 0.9989 0.6510 0.9192 0.8478 0.5776 0.9834	"#debate08 #current Star Wars, lalala #Star Wars lalalala"
election.twitter.com #current #election08 #tweetdebate	U # # #	0.9425 0.9142 0.9853 0.9972	election.twitter.com #current #election08 #tweetdebate
McCain smirks like Bush #current	^ V P ^ #	0.9119 0.9488 0.9117 0.9688 0.9476	McCain smirks like Bush #current
" Does voting against the GI bill count as taking care of veterans , John ? #current "	, V V P D ^ N V P V N P N , ^ , # ,	0.9848 0.9978 0.9980 0.9991 0.9968 0.9543 0.5691 0.7971 0.6830 0.9700 0.9009 0.9962 0.5419 0.9979 0.9997 0.9970 0.9351 0.9943	"Does voting against the GI bill count as taking care of veterans, John? #current"
i know . i know them . i know everyone . their mine . trust me . i'm old and am looking deeply into your eyes . #current	O V , O V O , O V N , D N , V O , L A & V V R P D N , #	0.9908 0.9989 0.9960 0.9881 1.0000 0.9897 0.9975 0.9890 0.9997 0.9899 0.9970 0.8435 0.8162 0.9979 0.9898 0.9984 0.9988 0.9917 0.9978 0.9981 0.9700 0.7304 0.9998 0.9994 0.9963 0.9994 0.9943 0.9785	i know.  i know them.  i know everyone.  their mine.  trust me.  i'm old and am looking deeply into your eyes.  #current
#current #debate08 I hate it when they talk over each other ... cat-fight anyone ?	# # O V O R O V P D A , N N ,	0.9448 0.9701 0.9986 1.0000 0.9833 0.9836 0.9766 0.9990 0.9645 0.9836 0.9641 0.9571 0.9469 0.9928 0.9980	#current #debate08 I hate it when they talk over each other... cat-fight anyone?
-2 for Mcain saying he'll take care of vets but voting against benefits for them . #tweetdebate	$ P ^ V L V N P N & V P N P O , #	0.9875 0.9995 0.9896 0.9943 0.9178 0.9980 0.8957 0.9960 0.9398 0.9881 0.9982 0.9898 0.8512 0.9998 0.9875 0.9981 0.9874	-2 for Mcain saying he'll take care of vets but voting against benefits for them. #tweetdebate
I want to fall asleep when you talk Mccain #current	O V P V R R O V ^ #	0.9983 0.9999 0.9899 0.9830 0.9550 0.9900 0.9985 0.9972 0.9230 0.9357	I want to fall asleep when you talk Mccain #current
Why cooperate with the rest of the world when we can just enslave it . #current	R V P D N P D N R O V R V O , #	0.9532 0.9709 0.9990 0.9995 0.9979 0.9995 0.9992 0.9657 0.9544 0.9975 0.9996 0.9992 0.9998 0.9846 0.9986 0.9819	Why cooperate with the rest of the world when we can just enslave it. #current
#current babs is mad .	# ^ V A ,	0.9015 0.9313 0.9981 0.9864 0.9983	#current babs is mad.
" #current #debate08 McCain : "" I know the vertarans and I know them well , and I know that they know I will take care of them . """	, # # ^ , , O V D ^ & O V O R , & O V P O V O V V N P O , ,	0.9787 0.9390 0.9547 0.9636 0.8558 0.9473 0.9983 0.9999 0.9867 0.6146 0.9994 0.9993 1.0000 0.9740 0.7811 0.9965 0.9996 0.9993 0.9999 0.7438 0.9969 0.9990 0.9989 0.9997 0.9984 0.8957 0.9981 0.9816 0.9951 0.6158	"#current #debate08 McCain:""I know the vertarans and I know them well, and I know that they know I will take care of them."""
" Miriam Pemberton in YES ! - Raiding the War Chest , redirecting military budget http://www.yesmagazine.org/yes46pemberton #debates08 , #current "	, ^ ^ P ! , , V D N N , V A N U # , # ,	0.9817 0.9965 0.9990 0.9757 0.5891 0.9919 0.8843 0.9975 0.9995 0.7146 0.9986 0.9981 0.9970 0.8241 0.9994 0.9755 0.6828 0.9948 0.8557 0.9889	"Miriam Pemberton in YES! - Raiding the War Chest, redirecting military budget http://www.yesmagazine.org/yes46pemberton #debates08, #current"
" McCain , you know veterans , and will take care of them , yet Veterans organizations consistently give you low ratings ? #current "	, ^ , O V N , & V V N P O , R ^ N R V O A N , # ,	0.9819 0.9755 0.9960 0.9990 0.9977 0.7272 0.9988 0.9989 0.9932 0.9984 0.8957 0.9981 0.9528 0.9981 0.9111 0.8530 0.9923 0.9972 0.9989 0.9796 0.9919 0.9985 0.9947 0.9314 0.9898	"McCain, you know veterans, and will take care of them, yet Veterans organizations consistently give you low ratings? #current"
" mccain -7 for admitting that he has been ' involved in ' all major natl sec threats . -2 more for "" the new 9/11 "" aka georgia . #tweetdebate "	, ^ $ P V P O V V , V P , D A N N N , $ A P , D A $ , G ^ , # ,	0.9784 0.8330 0.9815 0.9978 0.9936 0.9265 0.9989 0.9994 0.9833 0.9796 0.9703 0.8568 0.9865 0.9251 0.9827 0.6771 0.9758 0.9970 0.9979 0.9834 0.5805 0.9988 0.9778 0.9991 0.9935 0.6960 0.9703 0.8997 0.9982 0.9932 0.9529 0.9901	"mccain -7 for admitting that he has been 'involved in' all major natl sec threats.  -2 more for ""the new 9/11"" aka georgia.  #tweetdebate"
+5 obama just put mccain to shame talking about non-Iraq issues and veteran care #tweetdebate	$ ^ R V ^ P V V P A N & N N #	0.9685 0.8194 0.9992 0.9725 0.7337 0.9879 0.5195 0.9941 0.9690 0.3791 0.9965 0.9979 0.8198 0.8219 0.9589	+5 obama just put mccain to shame talking about non-Iraq issues and veteran care   #tweetdebate
" Johnny , fix your dentures . You're whistling . #current "	, ^ , V D N , L V , # ,	0.9817 0.9991 0.9930 0.9940 0.9967 0.9995 0.9987 0.9953 0.9880 0.9987 0.9271 0.9876	"Johnny, fix your dentures. You're whistling. #current"
McCain doesn't believe that Obama has the experience - but he believes that Palin does ? #current #debate08	^ V V P ^ V D N , & O V P ^ V , # #	0.9640 0.9916 0.9998 0.6609 0.9976 0.9987 0.9994 0.9934 0.9696 0.9980 0.9983 0.9999 0.5319 0.9445 0.9830 0.9983 0.9591 0.9920	McCain doesn't believe that Obama has the experience - but he believes that Palin does? #current #debate08
yeah ... he ( McCain ) really cares about the veterans .... that's why he's tried to help Walter Reed #current	! , O , ^ , R V P D N , L R L V P V ^ ^ #	0.9908 0.9796 0.9914 0.9777 0.9098 0.9915 0.9954 0.9998 0.9970 0.9993 0.8475 0.9965 0.9949 0.9713 0.9907 0.9537 0.9910 0.9941 0.9998 0.9761 0.9495	yeah...he (McCain) really cares about the veterans....that's why he's tried to help Walter Reed #current
Surge did not work . Iraq simply ran out of bomb making materials . #current	N V R N , ^ R V P P N V N , #	0.8023 0.9903 0.9947 0.9073 0.9975 0.9024 0.9954 0.9933 0.7454 0.9805 0.8503 0.9773 0.9985 0.9985 0.9805	Surge did not work. Iraq simply ran out of bomb making materials. #current
i still hate MaCain's tie !! #current	O R V Z N , #	0.9818 0.9839 0.9942 0.4511 0.8167 0.9946 0.9566	i still hate MaCain's tie!! #current
#current twennty some years of experience . or of sameoldsame old ?	# $ D N P N , & P ^ A ,	0.7023 0.5818 0.9678 0.9964 0.9983 0.9795 0.9980 0.9909 0.9669 0.3231 0.9789 0.9968	#current twennty some years of experience. or of sameoldsame old?
Broken record McCain #current	A N ^ #	0.4868 0.8412 0.4284 0.9527	Broken record McCain #current
Mccain : I don't need any on the job training #current #debate08	^ , O V V D P D N N # #	0.9524 0.9494 0.9960 1.0000 0.9998 0.6357 0.9970 0.9995 0.9788 0.8729 0.8447 0.9928	Mccain: I don't need any on the job training #current #debate08
" john mccain : "" i'm afraid .... to look people in the eye "" #current "	, ^ ^ , , L A , P V N P D N , # ,	0.9770 0.9928 0.9925 0.8989 0.9618 0.9942 0.9938 0.9928 0.9776 0.9959 0.9965 0.9991 0.9994 0.9936 0.9842 0.9282 0.9893	"john mccain: ""i'm afraid....to look people in the eye"" #current"
" #current yes , yes McCain we all know that you are old . Calling out judgement ? Seriously , McCain ? "	, # ! , ! ^ O X V P O V A , V T N , R , ^ , ,	0.9787 0.8826 0.9853 0.9983 0.9596 0.9526 0.9382 0.4170 0.9936 0.8431 0.9995 0.9982 0.9986 0.9983 0.9993 0.5666 0.9962 0.9984 0.9930 0.9957 0.9804 0.9939 0.9165	"#current yes, yes McCain we all know that you are old.  Calling out judgement? Seriously, McCain?"
#current OMG- McCain is smirking just like Bush does !	# ! ^ V V R P ^ V ,	0.8889 0.9303 0.9931 0.9982 0.8992 0.9998 0.9190 0.9930 0.9803 0.9979	#current  OMG- McCain is smirking just like Bush does!
" #current #debate08 - Ok , let's make McCain the Sec'y of Vet Affairs ... instead of President ----!!!!!"	, # # , ! , L V ^ D N P N N , R P ^ ,	0.9787 0.9390 0.9345 0.9403 0.9232 0.9981 0.9855 0.9966 0.8413 0.9987 0.9943 0.9975 0.5037 0.9622 0.9785 0.8211 0.9981 0.7136 0.2785	"#current #debate08 - Ok, let's make McCain the Sec'y of Vet Affairs... instead of President----!!!!!"
" If veterans know and love McCain like he says , why the veteran protests during his GOP speech ? #current "	, P N V & V ^ P O V , R D N N P D ^ N , # ,	0.9926 0.9460 0.5652 0.8831 0.9979 0.7976 0.9592 0.9556 0.9994 0.9992 0.9976 0.8680 0.9976 0.8583 0.9928 0.9971 0.9973 0.4281 0.9915 0.9976 0.9204 0.9907	"If veterans know and love McCain like he says, why the veteran protests during his GOP speech? #current"
I pre-emptively call this debate for Obama . Obama won . #current	O A N D N P ^ , ^ V , #	0.9764 0.5970 0.7167 0.9822 0.9980 0.9998 0.9979 0.9929 0.9732 0.8639 0.9978 0.9774	I pre-emptively call this debate for Obama. Obama won. #current
My Father came from Kenya .. that is where I get my Name ( not from Iraq ) Obama #current #debate08	D N V P ^ , O V R O V D N , R P ^ , ^ # #	0.9969 0.9779 0.9781 0.9957 0.9997 0.9930 0.9722 0.9991 0.9905 0.9988 1.0000 0.9979 0.9974 0.9880 0.9892 0.9994 0.9986 0.9807 0.9781 0.9070 0.9923	My Father came from Kenya.. that is where I get my Name (not from Iraq) Obama #current #debate08
mccain keeps whistling ! haha #current	^ V V , ! #	0.9650 0.9876 0.9876 0.9990 0.9944 0.8976	mccain keeps whistling! haha #current
" OBAMA , WE'RE IN THE MIDDLE OF FINANCIAL COLLAPSE , WAR , ENERGY CRUNCH ... NOT A TIME FOR ON THE JOB TRAINING #CURRENT "	, ^ , L P D N P ^ N , N , N N , R D N P P D N N # ,	0.9784 0.9884 0.9959 0.9082 0.9958 0.9944 0.8749 0.9935 0.6406 0.8315 0.9973 0.8265 0.9975 0.7381 0.9882 0.9819 0.9726 0.9866 0.9933 0.9971 0.9745 0.9953 0.8810 0.9458 0.7887 0.9887	"OBAMA, WE'RE IN THE MIDDLE OF FINANCIAL COLLAPSE, WAR, ENERGY CRUNCH...NOT A TIME FOR ON THE JOB TRAINING #CURRENT"
@current So do we now stereotype people from other nations as enemies because they live in a certain country ? #current	@ R V O R N N P A N P N P O V P D A N , #	0.9994 0.5330 0.9936 0.9980 0.9806 0.6291 0.9985 0.9987 0.9502 0.9993 0.9572 0.9807 0.9998 0.9924 0.9747 0.9453 0.9979 0.9935 0.9991 0.9974 0.9635	@current So do we now stereotype people from other nations as enemies because they live in a certain country?  #current
Obama going back to his drunk father roots . #current	^ V R P D A N N , #	0.9904 0.9989 0.6620 0.9991 0.9772 0.9907 0.9785 0.9886 0.9983 0.9761	Obama going back to his drunk father roots.  #current
-1 McCain for the on the job training card #tweetdebate	$ ^ P D P D N N N #	0.9448 0.9543 0.9997 0.9593 0.9806 0.9995 0.9788 0.9420 0.9929 0.9463	-1 McCain for the on the job training card #tweetdebate
And they know that I know that they know that I love to keep them secure because I know that they know I care . #current	& O V P O V P O V P O V P V O V P O V P O V O V , #	0.9989 0.9970 0.9997 0.7595 0.9995 0.9999 0.7438 0.9969 0.9997 0.7251 0.9989 0.9933 0.9920 0.9998 0.9602 0.7853 0.9980 0.9996 0.9999 0.7438 0.9969 0.9990 0.9983 0.9827 0.9946 0.9742	And they know that I know that they know that I love to keep them secure because I know that they know I care. #current
""" i've been involved in ... virtually every major security challenge in the last 20 years ... "" McCain just admit to being a terrorist ? #current "	, L V V P , R D A N N P D A $ N , , ^ R V P V D A , # ,	0.7997 0.9860 0.9935 0.9939 0.8397 0.9482 0.9757 0.9452 0.7942 0.9938 0.9908 0.9990 0.9996 0.9887 0.9967 0.9855 0.9287 0.9590 0.9068 0.9985 0.9988 0.9893 0.9999 0.9988 0.8886 0.9954 0.9121 0.9900	"""i've been involved in... virtually every major security challenge in the last 20 years..."" McCain just admit to being a terrorist? #current"
I'm tired of your stories McCain #current	L A P D N ^ #	0.9967 0.9596 0.9983 0.9946 0.9864 0.6564 0.9371	I'm tired of your stories McCain #current
" mcc is just harping on one or two things , he seems desperate to me . He's not putting up anything new , no new ideas , just same old . #current "	, ^ V R V P $ & $ N , O V A P O , L R V T N A , D A N , R A A , # ,	0.9784 0.9088 0.9965 0.9995 0.9998 0.9428 0.8277 0.9896 0.9812 0.9982 0.9952 0.9962 0.9977 0.9897 0.9992 0.9984 0.9985 0.9966 0.9983 0.9997 0.9019 0.9785 0.9651 0.9975 0.8433 0.9797 0.9897 0.9986 0.9997 0.9868 0.9913 0.9978 0.9265 0.9920	"mcc is just harping on one or two things, he seems desperate to me.  He's not putting up anything new, no new ideas, just same old. #current"
McCains tie is godawful . #current	S N V A , #	0.4582 0.9741 0.9977 0.9544 0.9980 0.9746	McCains tie is godawful. #current
This debate reminded me why I'm an independent . Disheartening . #current	D N V O R L D A , A , #	0.9884 0.9981 0.9998 0.9980 0.9918 0.9914 0.9603 0.5554 0.9975 0.9620 0.9984 0.9774	This debate reminded me why I'm an independent. Disheartening. #current
Heartstrings pulled ! McCain is good ... #current	^ V , ^ V A , #	0.5206 0.9062 0.9934 0.9566 0.9974 0.9981 0.9503 0.9102	Heartstrings pulled! McCain is good... #current
" #current McCain needs to retire , not take the hardest job on earth ! "	, # ^ V P V , R V D A N P N , ,	0.9787 0.9221 0.9924 0.9902 0.9951 0.9949 0.9986 0.9948 0.9987 0.9998 0.9652 0.9959 0.9965 0.7012 0.9982 0.9905	"#current McCain needs to retire, not take the hardest job on earth!"
" Moonpie , I love you <3 #current "	, ^ , O V O E # ,	0.9829 0.5241 0.9972 0.9956 0.9995 0.9994 0.9394 0.8689 0.9940	"Moonpie, I love you <3 #current"
McCain is such a lying sack about Veterans affairs . You will NOT support them or are you going to flip flop on that now ? #current	^ V X D A N P ^ N , O V R V O & V O V P V N P O R , #	0.9517 0.9978 0.5916 0.9800 0.4379 0.9958 0.9956 0.8923 0.9903 0.9977 0.9988 0.9990 0.9944 0.9969 0.9720 0.9834 0.9987 0.9996 0.9997 0.9846 0.9457 0.9858 0.9971 0.8261 0.9960 0.9976 0.9586	McCain is such a lying sack about Veterans affairs. You will NOT support them or are you going to flip flop on that now? #current
my tweet can Make It If I Try(tm ) #current	D N V V O P O V , #	0.9762 0.9446 0.9947 0.9998 0.9586 0.9947 0.9993 0.9982 0.9883 0.9488	my tweet can Make It If I Try(tm) #current
Grandpa McCain is going to take care of America ?! #current	^ ^ V V P V N P ^ , #	0.5365 0.9989 0.9971 0.9835 0.9865 0.9972 0.8957 0.9990 0.9987 0.9837 0.9534	Grandpa McCain is going to take care of America?! #current
Obama claims national healthcare is a national security issue-liberal ? #current	^ V A N V D A N N , #	0.9794 0.8272 0.5580 0.9989 0.9972 0.9971 0.5598 0.9984 0.9909 0.9977 0.9616	Obama claims national healthcare is a national security issue-liberal? #current
